CNT,STIDSTD,BirthYear,Gender,Repeat01,Repeat02,Repeat03,LateForSchool,SkipWholeDay,SkipClasses
Israel,01074,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,01075,1996,Male,never,never,never,None,None,None
Israel,01076,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01077,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01078,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01079,1996,Female,never,never,never,None,None,None
Israel,01080,1996,Female,never,never,never,None,None,None
Israel,01081,1996,Female,never,never,never,Fiveormoretimes,Fiveormoretimes,Fiveormoretimes
Israel,01082,1996,Female,never,NA,NA,Oneortwotimes,None,None
Israel,01083,1996,Female,never,never,NA,Oneortwotimes,Oneortwotimes,None
Israel,01084,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,01085,1996,Female,NA,NA,NA,NA,NA,NA
Israel,01086,1996,Male,never,never,never,Fiveormoretimes,None,None
Israel,01087,1996,Female,never,never,NA,None,None,None
Israel,01088,1996,Male,NA,NA,NA,Oneortwotimes,NA,None
Israel,01089,1996,Male,never,never,never,None,None,None
Israel,01090,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01091,1996,Female,never,never,never,None,None,None
Israel,01092,1996,Female,never,never,never,None,Threeorfourtimes,Oneortwotimes
Israel,01093,1996,Male,never,NA,NA,Oneortwotimes,None,None
Israel,01094,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01095,1996,Male,never,never,never,None,None,None
Israel,01096,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01097,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,01098,1996,Male,never,NA,NA,None,None,None
Israel,01099,1996,Male,never,never,never,None,None,None
Israel,01100,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,01101,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,01102,1996,Male,never,never,never,Fiveormoretimes,Fiveormoretimes,Fiveormoretimes
Israel,01103,1996,Male,never,never,never,Threeorfourtimes,Oneortwotimes,None
Israel,01104,1996,Male,never,never,never,None,None,None
Israel,01105,1996,Male,never,never,never,None,None,None
Israel,01106,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,01107,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01108,1996,Male,never,never,never,Threeorfourtimes,Oneortwotimes,None
Israel,01109,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,01110,1996,Male,never,never,never,Threeorfourtimes,None,Oneortwotimes
Israel,01111,1996,Male,never,never,never,None,None,None
Israel,01112,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,01113,1996,Male,never,never,never,Threeorfourtimes,None,None
Israel,01114,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01115,1996,Male,never,never,never,Fiveormoretimes,None,Oneortwotimes
Israel,01116,1996,Male,never,never,never,Oneortwotimes,None,Threeorfourtimes
Israel,01117,1996,Male,never,never,never,None,None,None
Israel,01118,1996,Male,never,never,never,None,Threeorfourtimes,None
Israel,01119,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,01120,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01121,1996,Male,never,never,never,None,None,None
Israel,01122,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01123,1996,Male,never,never,never,Fiveormoretimes,Oneortwotimes,Oneortwotimes
Israel,01124,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01125,1996,Male,never,never,never,Fiveormoretimes,None,Oneortwotimes
Israel,01126,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01127,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01128,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01129,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,01130,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,01131,1996,Male,never,never,never,None,None,None
Israel,01132,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01133,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,01134,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,01135,1996,Male,never,never,never,None,None,None
Israel,01136,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01137,1996,Female,never,never,never,None,None,None
Israel,01138,1996,Male,never,never,never,None,None,None
Israel,01139,1996,Female,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,01140,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,01141,1996,Female,never,never,NA,None,None,None
Israel,01142,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,01143,1996,Female,never,never,never,None,None,None
Israel,01144,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,01145,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,01146,1996,Male,never,never,never,None,None,None
Israel,01147,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,01148,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01149,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,01150,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01151,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,01152,1996,Female,never,never,never,None,None,None
Israel,01153,1996,Male,never,never,never,None,None,None
Israel,01154,1996,Female,never,never,never,None,None,None
Israel,01155,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01156,1996,Female,never,never,never,None,None,None
Israel,01157,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,01158,1996,Male,never,never,never,None,None,None
Israel,01159,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01160,1996,Female,never,never,never,None,None,None
Israel,01161,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,01162,1996,Male,never,never,never,Threeorfourtimes,None,None
Israel,01163,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01164,1996,Male,NA,NA,NA,NA,NA,NA
Israel,01165,1996,Female,NA,NA,NA,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,01166,1996,Female,never,NA,never,None,None,None
Israel,01167,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,01168,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01169,1996,Male,never,never,never,Fiveormoretimes,Fiveormoretimes,Fiveormoretimes
Israel,01170,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,01171,1996,Female,never,NA,NA,None,None,None
Israel,01172,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,01173,1996,Female,NA,NA,never,Threeorfourtimes,None,None
Israel,01174,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01175,1996,Female,never,NA,NA,None,Oneortwotimes,None
Israel,01176,1996,Female,NA,never,NA,None,None,None
Israel,01177,1996,Female,NA,NA,NA,Oneortwotimes,None,None
Israel,01178,1996,Male,never,NA,never,None,Oneortwotimes,None
Israel,01179,1996,Female,never,NA,never,Oneortwotimes,Oneortwotimes,None
Israel,01180,1996,Female,NA,never,NA,Oneortwotimes,Oneortwotimes,None
Israel,01181,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,None
Israel,01182,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,01183,1996,Male,never,never,never,Oneortwotimes,Threeorfourtimes,Threeorfourtimes
Israel,01184,1996,Female,never,never,never,None,None,None
Israel,01185,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,01186,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,01187,1996,Female,never,never,never,None,None,None
Israel,01188,1996,Male,NA,NA,NA,NA,NA,NA
Israel,01189,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,None
Israel,01190,1996,Female,never,never,never,None,None,None
Israel,01191,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,01192,1996,Male,never,never,never,None,None,None
Israel,01193,1996,Male,never,never,never,Fiveormoretimes,None,Oneortwotimes
Israel,01194,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,01195,1996,Male,never,never,never,None,None,None
Israel,01196,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,01197,1996,Female,never,never,NA,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,01198,1996,Male,never,never,never,None,None,None
Israel,01199,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,01200,1996,Male,never,never,never,None,None,None
Israel,01201,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,01202,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01203,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01204,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,01205,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01206,1996,Female,never,never,never,None,None,None
Israel,01207,1996,Female,never,never,never,None,None,None
Israel,01208,1996,Male,never,never,never,None,None,None
Israel,01209,1996,Female,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,01210,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,Threeorfourtimes
Israel,01211,1996,Male,never,never,never,Threeorfourtimes,None,None
Israel,01212,1996,Female,never,never,never,Threeorfourtimes,Fiveormoretimes,Threeorfourtimes
Israel,01213,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,01214,1996,Male,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,01215,1996,Female,never,never,never,Threeorfourtimes,Fiveormoretimes,Fiveormoretimes
Israel,01216,1996,Female,never,never,never,None,None,None
Israel,01217,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01218,1996,Male,never,NA,NA,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,01219,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,01220,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01221,1996,Female,never,never,never,None,None,None
Israel,01222,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,01223,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,01224,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,01225,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,01226,1996,Female,never,never,NA,None,Oneortwotimes,None
Israel,01227,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01228,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,01229,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,01230,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,01231,1996,Male,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,01232,1996,Male,never,never,never,None,None,None
Israel,01233,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01234,1996,Female,never,never,never,None,None,None
Israel,01235,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,01236,1996,Male,never,never,never,Threeorfourtimes,Oneortwotimes,Threeorfourtimes
Israel,01237,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,01238,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,01239,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01240,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,01241,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,01242,1996,Female,never,never,never,None,None,None
Israel,01243,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Threeorfourtimes
Israel,01244,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,01245,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01246,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,01247,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,01248,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01249,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,01250,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01251,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,01252,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01253,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,01254,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01255,1996,Female,never,never,never,None,None,None
Israel,01256,1996,Female,never,never,never,Oneortwotimes,Fiveormoretimes,Oneortwotimes
Israel,01257,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01258,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,01259,1996,Male,never,never,never,Threeorfourtimes,None,None
Israel,01260,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01261,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,01262,1996,Female,never,never,never,None,None,None
Israel,01263,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01264,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,None
Israel,01265,1996,Male,never,never,never,Threeorfourtimes,Oneortwotimes,Oneortwotimes
Israel,01266,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,Threeorfourtimes
Israel,01267,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,01268,1996,Male,never,never,never,Threeorfourtimes,Oneortwotimes,Threeorfourtimes
Israel,01269,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,None
Israel,01270,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,Oneortwotimes
Israel,01271,1996,Male,never,never,never,Fiveormoretimes,None,None
Israel,01272,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01273,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,01274,1996,Female,never,never,never,None,None,None
Israel,01275,1996,Female,never,never,never,None,None,None
Israel,01276,1996,Male,never,never,never,Threeorfourtimes,None,None
Israel,01277,1996,Male,never,never,never,Fiveormoretimes,Oneortwotimes,None
Israel,01278,1996,Male,never,never,never,None,None,None
Israel,01279,1996,Male,never,never,never,None,None,None
Israel,01280,1996,Female,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,01281,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,01282,1996,Male,never,never,never,Fiveormoretimes,Oneortwotimes,Threeorfourtimes
Israel,01283,1996,Female,never,NA,NA,Oneortwotimes,None,None
Israel,01284,1996,Female,never,never,never,None,None,None
Israel,01285,1996,Male,never,NA,NA,Threeorfourtimes,Oneortwotimes,Oneortwotimes
Israel,01286,1996,Female,never,never,NA,Oneortwotimes,Oneortwotimes,None
Israel,01287,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,01288,1996,Female,NA,NA,NA,Oneortwotimes,Oneortwotimes,None
Israel,01289,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01290,1996,Male,never,NA,never,Oneortwotimes,Oneortwotimes,None
Israel,01291,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,01292,1996,Male,NA,NA,NA,Threeorfourtimes,None,None
Israel,01293,1996,Male,never,never,never,None,None,None
Israel,01294,1996,Male,never,NA,never,Fiveormoretimes,Fiveormoretimes,Fiveormoretimes
Israel,01295,1996,Male,never,never,NA,Oneortwotimes,None,None
Israel,01296,1996,Male,never,never,never,None,None,None
Israel,01297,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,01298,1996,Female,never,never,never,None,None,None
Israel,01299,1996,Female,never,never,NA,None,None,None
Israel,01300,1996,Female,never,NA,NA,Oneortwotimes,None,None
Israel,01301,1996,Female,never,never,never,Threeorfourtimes,None,Oneortwotimes
Israel,01302,1996,Female,NA,never,never,None,Oneortwotimes,None
Israel,01303,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01304,1996,Female,never,NA,NA,None,Oneortwotimes,None
Israel,01305,1996,Male,never,never,never,Threeorfourtimes,None,None
Israel,01306,1996,Male,never,NA,NA,None,Oneortwotimes,None
Israel,01307,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01308,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01309,1996,Female,never,NA,never,None,None,None
Israel,01310,1996,Male,never,NA,NA,None,None,None
Israel,01311,1996,Female,never,NA,NA,None,Threeorfourtimes,None
Israel,01312,1996,Female,NA,NA,NA,Oneortwotimes,None,None
Israel,01313,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01314,1996,Female,never,never,never,None,None,None
Israel,01315,1996,Male,never,never,never,Fiveormoretimes,Oneortwotimes,Oneortwotimes
Israel,01316,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,None
Israel,01317,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,01318,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,01319,1996,Male,never,never,never,None,None,None
Israel,01320,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,01321,1996,Female,never,never,never,Fiveormoretimes,Threeorfourtimes,Oneortwotimes
Israel,01322,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01323,1996,Female,never,never,never,None,None,None
Israel,01324,1996,Male,never,never,never,None,None,None
Israel,01325,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,01326,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,01327,1996,Female,never,never,NA,Fiveormoretimes,Threeorfourtimes,Threeorfourtimes
Israel,01328,1996,Female,never,never,never,Fiveormoretimes,Oneortwotimes,None
Israel,01329,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,01330,1996,Male,never,never,never,None,None,None
Israel,01331,1996,Male,never,never,never,None,None,None
Israel,01332,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01333,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01334,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01335,1996,Female,never,never,never,None,None,None
Israel,01336,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,01337,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,01338,1996,Male,never,never,never,None,None,None
